date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,3.1000,3213.2747,3.0000,0.6031,0.1351,0.3676,5329,5328,99.98
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,3.4000,2391.4304,3.3000,0.4512,0.0972,0.3117,5329,5300,99.46
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,2.5000,2373.0793,2.4000,0.4467,0.0730,0.2701,5329,5313,99.70
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,3.0000,3102.5732,2.9000,0.5823,0.1346,0.3669,5329,5328,99.98
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,2.6000,2925.5637,2.5000,0.5491,0.1112,0.3335,5329,5328,99.98
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,2.6000,3128.0637,2.5000,0.5871,0.1231,0.3509,5329,5328,99.98
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,4.1000,3264.2771,4.0000,0.6128,0.1545,0.3931,5329,5327,99.96
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.2000,4.0000,3658.2810,3.8000,0.6866,0.1785,0.4225,5329,5328,99.98
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,4.3000,3155.9714,4.2000,0.5923,0.1468,0.3832,5329,5328,99.98
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.2000,4.0000,3972.1260,3.8000,0.7455,0.2069,0.4549,5329,5328,99.98
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,4.2000,3451.4326,4.1000,0.6500,0.1509,0.3884,5329,5310,99.64
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.2000,4.1000,3764.5769,3.9000,0.7068,0.2150,0.4637,5329,5326,99.94
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,3.8000,2751.6548,3.7000,0.5196,0.1263,0.3554,5329,5296,99.38
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,3.6000,1841.5979,3.5000,0.3463,0.0594,0.2437,5329,5318,99.79
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,5.8000,2300.9480,5.7000,0.4324,0.0876,0.2960,5329,5321,99.85
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,3.8000,3938.9521,3.7000,0.7393,0.1903,0.4362,5329,5328,99.98
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,3.4000,2510.8115,3.3000,0.4786,0.0963,0.3103,5329,5246,98.44
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.2000,4.0000,4124.1001,3.8000,0.7740,0.2084,0.4565,5329,5328,99.98
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.2000,4.2000,4422.2959,4.0000,0.8305,0.2442,0.4941,5329,5325,99.92
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,5.9000,3886.1982,5.8000,0.8406,0.3623,0.6019,5329,4623,86.75
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.2000,6.2000,5642.5239,6.0000,1.0592,0.5074,0.7123,5329,5327,99.96
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,6.7000,5953.5396,6.6000,1.1208,0.5943,0.7709,5329,5312,99.68
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,6.6000,5671.7183,6.5000,1.0750,0.5018,0.7084,5329,5276,99.01
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,6.8000,6720.4272,6.7000,1.2663,0.8280,0.9099,5329,5307,99.59
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,6.6000,2510.0083,6.5000,0.5506,0.2731,0.5226,5329,4559,85.55
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,1.2000,518.2075,1.1000,0.2785,0.0375,0.1936,5329,1861,34.92
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.3000,6.6000,7451.2642,6.3000,1.3996,0.8957,0.9464,5329,5324,99.91
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.2000,6.7000,8244.4883,6.5000,1.5544,1.0791,1.0388,5329,5304,99.53
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,6.6000,6436.4487,6.5000,1.2549,0.8477,0.9207,5329,5129,96.25
