date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,,,,,,,,5329,0,0.00
A2015009,2015-01-09,MCD15A3H,Lai_500m,,,,,,,,5329,0,0.00
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,0.1000,25.2001,0.0000,0.1000,0.0000,0.0000,5329,252,4.73
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,0.3000,521.9194,0.2000,0.1019,0.0002,0.0154,5329,5123,96.13
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,0.6000,553.9133,0.5000,0.1056,0.0007,0.0270,5329,5247,98.46
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,0.7000,573.3079,0.6000,0.1077,0.0011,0.0338,5329,5323,99.89
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,0.3000,568.3105,0.2000,0.1068,0.0008,0.0289,5329,5321,99.85
A2015033,2015-02-02,MCD15A3H,Lai_500m,,,,,,,,5329,0,0.00
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,0.1000,90.2992,0.0000,0.1000,0.0000,0.0000,5329,903,16.95
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,0.3000,530.9171,0.2000,0.1028,0.0003,0.0183,5329,5166,96.94
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,0.6000,553.9126,0.5000,0.1041,0.0005,0.0224,5329,5319,99.81
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,0.6000,586.9067,0.5000,0.1103,0.0012,0.0350,5329,5322,99.87
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,0.3000,556.6124,0.2000,0.1046,0.0005,0.0216,5329,5322,99.87
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,0.8000,22.5000,0.7000,0.1257,0.0121,0.1099,5329,179,3.36
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,0.8000,38.9000,0.7000,0.1319,0.0095,0.0974,5329,295,5.54
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,2.0000,844.9084,1.9000,0.1587,0.0047,0.0685,5329,5323,99.89
