date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,6.1000,5846.3105,6.0000,1.1992,0.3586,0.5988,5329,4875,91.48
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,1.8000,613.1992,1.7000,0.2535,0.0234,0.1529,5329,2419,45.39
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,5.3000,4299.5371,5.2000,0.9002,0.1790,0.4231,5329,4776,89.62
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,6.4000,5324.6182,6.3000,1.0925,0.2668,0.5165,5329,4874,91.46
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,5.5000,6265.1948,5.4000,1.2836,0.3365,0.5800,5329,4881,91.59
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.2000,3.8000,5613.4883,3.6000,1.1517,0.2890,0.5376,5329,4874,91.46
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,4.4000,5975.4990,4.3000,1.2240,0.3223,0.5677,5329,4882,91.61
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,0.7000,391.3989,0.6000,0.2223,0.0168,0.1297,5329,1761,33.05
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,3.0000,758.8992,2.9000,0.3141,0.0522,0.2285,5329,2416,45.34
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,2.0000,2884.2888,1.9000,0.5915,0.0513,0.2266,5329,4876,91.50
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,3.7000,5872.6992,3.6000,1.2029,0.2566,0.5066,5329,4882,91.61
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.2000,5.0000,6684.3901,4.8000,1.3692,0.3177,0.5637,5329,4882,91.61
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.3000,4.3000,6553.3945,4.0000,1.3424,0.2691,0.5187,5329,4882,91.61
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.3000,6.5000,7151.0977,6.2000,1.4648,0.4704,0.6859,5329,4882,91.61
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.3000,4.0000,7217.6055,3.7000,1.4784,0.3174,0.5634,5329,4882,91.61
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.3000,4.1000,8262.0977,3.8000,1.6924,0.3080,0.5550,5329,4882,91.61
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.2000,5.4000,4961.5283,5.2000,1.0441,0.3101,0.5569,5329,4752,89.17
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,5.8000,7966.0166,5.7000,1.7124,0.4363,0.6605,5329,4652,87.30
