date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,3.1000,2016.9950,3.0000,0.6735,0.1336,0.3655,5329,2995,56.20
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,3.1000,496.5030,3.0000,0.2941,0.0793,0.2816,5329,1688,31.68
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,1.1000,793.8979,1.0000,0.2956,0.0400,0.1999,5329,2686,50.40
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,3.1000,2017.2986,3.0000,0.6731,0.1553,0.3941,5329,2997,56.24
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,2.3000,1483.2914,2.2000,0.4977,0.0858,0.2930,5329,2980,55.92
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,2.5000,2273.4929,2.4000,0.7578,0.1779,0.4217,5329,3000,56.30
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,4.7000,1666.3887,4.6000,0.5555,0.1364,0.3693,5329,3000,56.30
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,1.3000,1084.3914,1.2000,0.4037,0.0651,0.2552,5329,2686,50.40
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,4.2000,2239.4949,4.1000,0.7523,0.2108,0.4592,5329,2977,55.86
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,3.9000,2302.1074,3.8000,0.7671,0.2437,0.4936,5329,3001,56.31
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,2.0000,2230.9045,1.9000,0.7506,0.2667,0.5164,5329,2972,55.77
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,3.9000,2193.1021,3.8000,0.7337,0.1943,0.4408,5329,2989,56.09
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,1.1000,1135.3870,1.0000,0.4023,0.0554,0.2354,5329,2822,52.96
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,3.6000,1888.5007,3.5000,0.6306,0.1290,0.3592,5329,2995,56.20
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,1.9000,1505.9821,1.8000,0.5128,0.1420,0.3768,5329,2937,55.11
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,1.5000,335.0035,1.4000,0.2346,0.0461,0.2146,5329,1428,26.80
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,2.5000,1692.6832,2.4000,0.5777,0.2431,0.4930,5329,2930,54.98
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,2.5000,1818.6929,2.4000,0.6070,0.1141,0.3378,5329,2996,56.22
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,4.6000,1216.6758,4.5000,0.4200,0.1470,0.3833,5329,2897,54.36
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,4.4000,2816.0964,4.3000,0.9384,0.3612,0.6010,5329,3001,56.31
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,3.0000,3466.9915,2.9000,1.1553,0.3973,0.6303,5329,3001,56.31
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,5.9000,1806.9951,5.8000,0.6806,0.3469,0.5890,5329,2655,49.82
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,1.2000,248.9003,1.1000,0.2324,0.0327,0.1808,5329,1071,20.10
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,3.9000,1521.9894,3.8000,0.7112,0.2142,0.4628,5329,2140,40.16
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,6.8000,2809.8008,6.7000,1.2778,0.7979,0.8933,5329,2199,41.26
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,1.4000,176.9005,1.3000,0.2031,0.0409,0.2021,5329,871,16.34
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.1000,5.7000,1885.3843,5.6000,0.7408,0.5957,0.7718,5329,2545,47.76
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.1000,6.7000,3733.7104,6.6000,1.4180,1.0740,1.0363,5329,2633,49.41
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,6.8000,5397.1055,6.7000,1.7984,1.1626,1.0782,5329,3001,56.31
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.1000,6.8000,5347.6060,6.7000,1.8127,1.2793,1.1311,5329,2950,55.36
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.1000,4.0000,1110.0001,3.9000,0.4801,0.1290,0.3592,5329,2312,43.39
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.1000,2.7000,396.3007,2.6000,0.3785,0.1826,0.4273,5329,1047,19.65
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.1000,5.7000,2467.3064,5.6000,0.8367,0.2821,0.5311,5329,2949,55.34
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.1000,6.8000,3564.4045,6.7000,1.3832,1.1239,1.0601,5329,2577,48.36
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.1000,5.3000,1240.5986,5.2000,0.8842,0.7270,0.8527,5329,1403,26.33
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.1000,6.6000,1988.3932,6.5000,0.8073,0.4147,0.6440,5329,2463,46.22
A2015149,2015-05-29,MCD15A3H,Lai_500m,0.1000,5.8000,5254.9126,5.7000,1.7528,0.6688,0.8178,5329,2998,56.26
A2015153,2015-06-02,MCD15A3H,Lai_500m,0.1000,6.7000,7487.8188,6.6000,2.4984,1.5444,1.2427,5329,2997,56.24
A2015157,2015-06-06,MCD15A3H,Lai_500m,0.1000,6.8000,5936.3130,6.7000,1.9880,0.9106,0.9542,5329,2986,56.03
A2015161,2015-06-10,MCD15A3H,Lai_500m,0.1000,6.8000,6403.5039,6.7000,2.1374,1.1433,1.0693,5329,2996,56.22
A2015165,2015-06-14,MCD15A3H,Lai_500m,0.1000,6.6000,2555.8984,6.5000,1.1544,0.7101,0.8427,5329,2214,41.55
A2015169,2015-06-18,MCD15A3H,Lai_500m,0.1000,6.8000,1546.4960,6.7000,0.7526,0.4148,0.6441,5329,2055,38.56
A2015173,2015-06-22,MCD15A3H,Lai_500m,0.1000,6.6000,5009.7021,6.5000,1.7461,0.9035,0.9505,5329,2869,53.84
A2015177,2015-06-26,MCD15A3H,Lai_500m,0.1000,6.8000,5633.5151,6.7000,1.9013,1.0209,1.0104,5329,2963,55.60
A2015181,2015-06-30,MCD15A3H,Lai_500m,0.1000,6.6000,2936.3948,6.5000,1.1662,0.6762,0.8223,5329,2518,47.25
A2015185,2015-07-04,MCD15A3H,Lai_500m,0.1000,6.8000,2198.4988,6.7000,1.0375,0.6303,0.7939,5329,2119,39.76
A2015189,2015-07-08,MCD15A3H,Lai_500m,0.2000,6.8000,5655.5977,6.6000,1.8871,0.5856,0.7652,5329,2997,56.24
A2015193,2015-07-12,MCD15A3H,Lai_500m,0.2000,6.8000,6837.1030,6.6000,2.2790,0.9382,0.9686,5329,3000,56.30
A2015197,2015-07-16,MCD15A3H,Lai_500m,0.2000,6.6000,5396.8975,6.4000,1.8020,0.7462,0.8639,5329,2995,56.20
A2015201,2015-07-20,MCD15A3H,Lai_500m,0.2000,6.8000,6517.3047,6.6000,2.1782,0.9470,0.9731,5329,2992,56.15
A2015205,2015-07-24,MCD15A3H,Lai_500m,0.2000,6.7000,5216.1157,6.5000,1.7381,0.6027,0.7763,5329,3001,56.31
A2015209,2015-07-28,MCD15A3H,Lai_500m,0.2000,6.1000,5383.3994,5.9000,1.7945,0.6479,0.8049,5329,3000,56.30
A2015213,2015-08-01,MCD15A3H,Lai_500m,0.1000,6.5000,5035.4102,6.4000,1.6790,0.4088,0.6394,5329,2999,56.28
A2015217,2015-08-05,MCD15A3H,Lai_500m,0.1000,6.8000,5446.7095,6.7000,1.8210,0.8575,0.9260,5329,2991,56.13
A2015221,2015-08-09,MCD15A3H,Lai_500m,0.2000,6.6000,4834.4043,6.4000,1.6115,0.5059,0.7113,5329,3000,56.30
