date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,0.9000,478.9104,0.8000,0.1570,0.0071,0.0841,5329,3051,57.25
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,1.3000,555.5040,1.2000,0.1535,0.0081,0.0901,5329,3618,67.89
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,0.9000,581.7006,0.8000,0.1641,0.0101,0.1006,5329,3545,66.52
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,2.0000,657.1948,1.9000,0.1659,0.0111,0.1053,5329,3961,74.33
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,1.3000,730.2949,1.2000,0.1947,0.0164,0.1279,5329,3751,70.39
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,0.8000,680.6949,0.7000,0.1672,0.0090,0.0951,5329,4072,76.41
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,0.8000,468.8130,0.7000,0.1263,0.0035,0.0591,5329,3713,69.68
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,0.9000,647.5958,0.8000,0.1555,0.0064,0.0800,5329,4165,78.16
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,0.9000,789.0898,0.8000,0.1756,0.0099,0.0995,5329,4493,84.31
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,1.1000,840.9875,1.0000,0.1793,0.0104,0.1021,5329,4691,88.03
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,0.9000,839.8884,0.8000,0.1791,0.0092,0.0960,5329,4689,87.99
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,1.3000,979.7805,1.2000,0.2053,0.0123,0.1109,5329,4772,89.55
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,0.4000,35.4000,0.3000,0.1331,0.0041,0.0640,5329,266,4.99
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,2.4000,116.9991,2.3000,0.1500,0.0371,0.1927,5329,780,14.64
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,1.3000,359.0059,1.2000,0.1648,0.0080,0.0892,5329,2179,40.89
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,0.7000,617.0026,0.6000,0.1976,0.0091,0.0953,5329,3122,58.59
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,1.3000,663.0056,1.2000,0.1732,0.0090,0.0949,5329,3828,71.83
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,1.3000,1189.4943,1.2000,0.2580,0.0190,0.1379,5329,4610,86.51
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,1.2000,1308.1903,1.1000,0.2702,0.0184,0.1356,5329,4841,90.84
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,1.3000,1352.3898,1.2000,0.2721,0.0185,0.1361,5329,4971,93.28
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,1.2000,1687.2091,1.1000,0.3289,0.0219,0.1478,5329,5130,96.27
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,3.0000,1845.2004,2.9000,0.3505,0.0358,0.1892,5329,5264,98.78
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,1.3000,1819.0299,1.2000,0.3455,0.0214,0.1462,5329,5265,98.80
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,1.4000,2221.3167,1.3000,0.4207,0.0332,0.1822,5329,5280,99.08
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,1.6000,2265.9004,1.5000,0.4285,0.0329,0.1815,5329,5288,99.23
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,1.8000,1862.6201,1.7000,0.3524,0.0320,0.1789,5329,5286,99.19
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.1000,2.1000,2337.3960,2.0000,0.4499,0.0442,0.2102,5329,5195,97.49
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.1000,3.7000,1448.1769,3.6000,0.3467,0.0662,0.2572,5329,4177,78.38
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,3.8000,2815.6636,3.7000,0.5325,0.0692,0.2631,5329,5288,99.23
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.1000,2.2000,2408.1929,2.1000,0.4589,0.0701,0.2648,5329,5248,98.48
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.1000,2.9000,2659.9849,2.8000,0.5078,0.0913,0.3022,5329,5238,98.29
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.1000,4.5000,3336.8821,4.4000,0.6406,0.1139,0.3375,5329,5209,97.75
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.1000,2.8000,2961.6897,2.7000,0.5622,0.1253,0.3540,5329,5268,98.86
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.1000,3.6000,3152.8879,3.5000,0.6122,0.1547,0.3934,5329,5150,96.64
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.1000,6.4000,3404.5776,6.3000,0.6480,0.2015,0.4489,5329,5254,98.59
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.1000,3.4000,4104.1973,3.3000,0.7786,0.1441,0.3797,5329,5271,98.91
A2015149,2015-05-29,MCD15A3H,Lai_500m,0.1000,6.8000,4894.3999,6.7000,0.9263,0.3173,0.5633,5329,5284,99.16
A2015153,2015-06-02,MCD15A3H,Lai_500m,0.1000,4.9000,5286.1973,4.8000,0.9995,0.3615,0.6012,5329,5289,99.25
A2015157,2015-06-06,MCD15A3H,Lai_500m,0.2000,6.5000,5608.5078,6.3000,1.0642,0.4710,0.6863,5329,5270,98.89
A2015161,2015-06-10,MCD15A3H,Lai_500m,0.1000,6.7000,6205.3926,6.6000,1.1954,0.7023,0.8381,5329,5191,97.41
A2015165,2015-06-14,MCD15A3H,Lai_500m,0.2000,6.6000,6942.5073,6.4000,1.3262,0.9385,0.9687,5329,5235,98.24
A2015169,2015-06-18,MCD15A3H,Lai_500m,0.2000,6.8000,8082.0083,6.6000,1.5289,1.5509,1.2453,5329,5286,99.19
A2015173,2015-06-22,MCD15A3H,Lai_500m,0.2000,6.9000,7324.6963,6.7000,1.3886,1.2569,1.1211,5329,5275,98.99
A2015177,2015-06-26,MCD15A3H,Lai_500m,0.1000,6.8000,8065.7148,6.7000,1.5381,2.0261,1.4234,5329,5244,98.40
A2015181,2015-06-30,MCD15A3H,Lai_500m,0.1000,6.8000,7004.3145,6.7000,1.3273,1.2894,1.1355,5329,5277,99.02
A2015185,2015-07-04,MCD15A3H,Lai_500m,0.1000,6.6000,5982.0283,6.5000,1.1418,0.7115,0.8435,5329,5239,98.31
A2015189,2015-07-08,MCD15A3H,Lai_500m,0.1000,6.8000,6235.4170,6.7000,1.1913,0.8478,0.9207,5329,5234,98.22
A2015193,2015-07-12,MCD15A3H,Lai_500m,0.1000,6.5000,6348.2998,6.4000,1.2145,0.8673,0.9313,5329,5227,98.09
A2015197,2015-07-16,MCD15A3H,Lai_500m,0.1000,6.4000,5562.7964,6.3000,1.0852,0.6780,0.8234,5329,5126,96.19
A2015201,2015-07-20,MCD15A3H,Lai_500m,0.2000,6.8000,7116.5068,6.6000,1.3483,1.0403,1.0200,5329,5278,99.04
A2015205,2015-07-24,MCD15A3H,Lai_500m,0.1000,6.4000,5496.1987,6.3000,1.0505,0.5874,0.7664,5329,5232,98.18
A2015209,2015-07-28,MCD15A3H,Lai_500m,0.1000,6.6000,6694.7256,6.5000,1.2663,0.8779,0.9369,5329,5287,99.21
A2015213,2015-08-01,MCD15A3H,Lai_500m,0.1000,5.7000,4961.3896,5.6000,0.9828,0.5422,0.7363,5329,5048,94.73
A2015217,2015-08-05,MCD15A3H,Lai_500m,0.1000,5.6000,5661.3062,5.5000,1.0704,0.5423,0.7364,5329,5289,99.25
A2015221,2015-08-09,MCD15A3H,Lai_500m,0.1000,6.4000,5460.3091,6.3000,1.0328,0.4807,0.6933,5329,5287,99.21
A2015225,2015-08-13,MCD15A3H,Lai_500m,0.1000,6.8000,6271.7173,6.7000,1.1865,0.7240,0.8509,5329,5286,99.19
A2015229,2015-08-17,MCD15A3H,Lai_500m,0.1000,6.4000,5637.5107,6.3000,1.0691,0.5129,0.7162,5329,5273,98.95
A2015233,2015-08-21,MCD15A3H,Lai_500m,0.1000,5.6000,5675.8945,5.5000,1.0732,0.4831,0.6950,5329,5289,99.25
A2015237,2015-08-25,MCD15A3H,Lai_500m,0.1000,5.1000,4517.3882,5.0000,0.8549,0.3295,0.5740,5329,5284,99.16
