date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,3.6000,4910.8877,3.5000,1.5356,0.6807,0.8251,5329,3198,60.01
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,3.0000,4419.6011,2.9000,1.3863,0.6062,0.7786,5329,3188,59.82
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,2.3000,2247.7034,2.2000,0.8153,0.2704,0.5200,5329,2757,51.74
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,2.9000,4576.4067,2.8000,1.4310,0.6706,0.8189,5329,3198,60.01
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,3.1000,4510.2031,3.0000,1.4152,0.6520,0.8075,5329,3187,59.80
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,3.0000,4871.8979,2.9000,1.5244,0.7571,0.8701,5329,3196,59.97
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,3.3000,4609.1016,3.2000,1.4417,0.6532,0.8082,5329,3197,59.99
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,3.0000,4273.8164,2.9000,1.3364,0.6363,0.7977,5329,3198,60.01
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,3.7000,4547.0112,3.6000,1.4223,0.6795,0.8243,5329,3197,59.99
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,4.1000,5080.6123,4.0000,1.5887,0.9618,0.9807,5329,3198,60.01
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,5.1000,5008.5107,5.0000,1.5661,0.8523,0.9232,5329,3198,60.01
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,4.7000,5446.8926,4.6000,1.7043,1.1783,1.0855,5329,3196,59.97
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,3.1000,512.0011,3.0000,0.5511,0.3679,0.6066,5329,929,17.43
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,4.3000,3256.0144,4.2000,1.2739,1.4136,1.1889,5329,2556,47.96
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,4.0000,3137.6072,3.9000,1.0331,0.7228,0.8502,5329,3037,56.99
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,4.8000,5192.9106,4.7000,1.6243,1.0648,1.0319,5329,3197,59.99
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,4.8000,5440.5830,4.7000,1.7261,1.3979,1.1823,5329,3152,59.15
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,4.5000,5201.3892,4.4000,1.6270,1.0726,1.0356,5329,3197,59.99
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,6.5000,4734.1099,6.4000,1.6196,1.2810,1.1318,5329,2923,54.85
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,3.8000,396.5015,3.7000,0.3937,0.2401,0.4900,5329,1007,18.90
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,5.5000,6849.8936,5.4000,2.1794,2.3900,1.5460,5329,3143,58.98
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,6.2000,7290.4868,6.1000,2.3042,2.2284,1.4928,5329,3164,59.37
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,6.1000,6332.9087,6.0000,1.9997,1.3671,1.1692,5329,3167,59.43
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,6.6000,9231.5117,6.5000,2.9057,3.2948,1.8152,5329,3177,59.62
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,0.8000,42.7000,0.7000,0.1873,0.0056,0.0747,5329,228,4.28
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,6.6000,185.7001,6.5000,1.4285,3.8391,1.9594,5329,130,2.44
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.1000,6.8000,11728.3955,6.7000,3.6709,3.6538,1.9115,5329,3195,59.95
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.1000,6.9000,11380.9004,6.8000,3.6477,3.2797,1.8110,5329,3120,58.55
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,6.8000,12523.7188,6.7000,4.1538,4.0069,2.0017,5329,3015,56.58
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.1000,6.8000,12495.6240,6.7000,4.0716,4.4552,2.1107,5329,3069,57.59
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.1000,6.7000,8304.8281,6.6000,3.4261,5.7561,2.3992,5329,2424,45.49
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.1000,6.8000,10979.2969,6.7000,3.7755,3.7396,1.9338,5329,2908,54.57
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.1000,6.8000,11640.9219,6.7000,4.1724,4.2110,2.0521,5329,2790,52.36
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.1000,6.8000,12761.5312,6.7000,4.2159,4.2041,2.0504,5329,3027,56.80
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.1000,6.8000,12976.4980,6.7000,4.1833,4.5727,2.1384,5329,3102,58.21
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.1000,6.9000,11470.8984,6.8000,3.7389,3.1525,1.7755,5329,3068,57.57
A2015149,2015-05-29,MCD15A3H,Lai_500m,0.1000,6.8000,10667.3164,6.7000,3.9465,4.9131,2.2165,5329,2703,50.72
A2015153,2015-06-02,MCD15A3H,Lai_500m,0.1000,6.8000,7763.4004,6.7000,3.0161,3.7298,1.9313,5329,2574,48.30
A2015157,2015-06-06,MCD15A3H,Lai_500m,0.1000,6.8000,10232.8848,6.7000,4.0574,4.4322,2.1053,5329,2522,47.33
A2015161,2015-06-10,MCD15A3H,Lai_500m,0.3000,6.8000,13125.3760,6.5000,4.1747,3.1538,1.7759,5329,3144,59.00
A2015165,2015-06-14,MCD15A3H,Lai_500m,0.2000,6.8000,14629.8262,6.6000,4.6429,3.8588,1.9644,5329,3151,59.13
A2015169,2015-06-18,MCD15A3H,Lai_500m,0.3000,6.9000,14298.8906,6.6000,4.6275,3.1397,1.7719,5329,3090,57.98
A2015173,2015-06-22,MCD15A3H,Lai_500m,0.2000,6.8000,12341.9902,6.6000,4.5308,4.6440,2.1550,5329,2724,51.12
A2015177,2015-06-26,MCD15A3H,Lai_500m,0.1000,6.8000,12453.6963,6.7000,4.2679,4.0591,2.0147,5329,2918,54.76
