date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,2.5000,3043.0876,2.4000,0.5725,0.0363,0.1904,5329,5315,99.74
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,2.2000,2239.6213,2.1000,0.4214,0.0253,0.1590,5329,5315,99.74
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,2.3000,3085.3918,2.2000,0.5805,0.0354,0.1883,5329,5315,99.74
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.2000,2.3000,3138.3008,2.1000,0.5905,0.0368,0.1917,5329,5315,99.74
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,2.0000,2776.2974,1.9000,0.5225,0.0258,0.1607,5329,5313,99.70
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.2000,2.9000,3284.7781,2.7000,0.6180,0.0420,0.2050,5329,5315,99.74
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,2.3000,3156.8828,2.2000,0.5940,0.0345,0.1857,5329,5315,99.74
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.3000,2.7000,3286.9771,2.4000,0.6184,0.0403,0.2007,5329,5315,99.74
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,2.8000,3803.9998,2.7000,0.7157,0.0656,0.2562,5329,5315,99.74
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.3000,3.1000,3580.5686,2.8000,0.6737,0.0562,0.2370,5329,5315,99.74
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.3000,2.9000,4105.8022,2.6000,0.7726,0.0689,0.2625,5329,5314,99.72
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,3.9000,2829.1042,3.8000,0.5511,0.0408,0.2020,5329,5134,96.34
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,2.1000,2536.5864,2.0000,0.4888,0.0348,0.1865,5329,5189,97.37
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.2000,3.3000,3794.5381,3.1000,0.7139,0.0508,0.2253,5329,5315,99.74
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,3.5000,1378.7906,3.4000,0.4915,0.0773,0.2781,5329,2805,52.64
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.3000,3.9000,3837.1165,3.6000,0.7225,0.0584,0.2416,5329,5311,99.66
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,0.2000,2.5000,0.1000,0.1087,0.0008,0.0282,5329,23,0.43
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.3000,3.7000,4237.2197,3.4000,0.7972,0.0495,0.2224,5329,5315,99.74
