date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,4.8000,1691.0957,4.7000,0.3766,0.0517,0.2273,5329,4491,84.27
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,4.1000,104.0997,4.0000,0.2308,0.0924,0.3039,5329,451,8.46
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,0.9000,270.5008,0.8000,0.1964,0.0213,0.1461,5329,1377,25.84
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,1.8000,1833.4061,1.7000,0.3559,0.0354,0.1882,5329,5152,96.68
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,1.1000,353.7059,1.0000,0.1479,0.0132,0.1148,5329,2392,44.89
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,0.5000,18.5000,0.4000,0.2126,0.0190,0.1380,5329,87,1.63
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,2.9000,26.7000,2.8000,0.2967,0.2937,0.5419,5329,90,1.69
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,1.5000,104.2993,1.4000,0.1447,0.0225,0.1501,5329,721,13.53
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,0.3000,36.5000,0.2000,0.1008,0.0001,0.0117,5329,362,6.79
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,1.0000,1296.8878,0.9000,0.3216,0.0304,0.1744,5329,4032,75.66
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,1.7000,40.5000,1.6000,0.2368,0.1044,0.3232,5329,171,3.21
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,1.7000,40.6000,1.6000,0.2985,0.0649,0.2547,5329,136,2.55
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,0.7000,3.9000,0.6000,0.1857,0.0441,0.2100,5329,21,0.39
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,0.7000,22.2000,0.6000,0.1609,0.0101,0.1003,5329,138,2.59
