date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,5.1000,2977.9998,5.0000,1.3241,0.9683,0.9840,5329,2249,42.20
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,6.5000,2253.4023,6.4000,1.0418,0.9073,0.9525,5329,2163,40.59
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,6.9000,2917.3982,6.8000,1.3444,0.8903,0.9436,5329,2170,40.72
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,6.3000,4071.8022,6.2000,1.8105,1.6390,1.2802,5329,2249,42.20
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,6.7000,4147.5015,6.6000,1.8442,1.7519,1.3236,5329,2249,42.20
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,6.9000,4536.2974,6.8000,2.0170,2.3737,1.5407,5329,2249,42.20
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,5.8000,3642.7068,5.7000,1.6248,1.1988,1.0949,5329,2242,42.07
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,6.0000,1836.6958,5.9000,0.8938,0.9661,0.9829,5329,2055,38.56
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,6.6000,3756.1011,6.5000,1.6753,1.1547,1.0746,5329,2242,42.07
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,6.0000,4683.3018,5.9000,2.0824,2.5488,1.5965,5329,2249,42.20
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,5.8000,4628.4995,5.7000,2.0580,1.8953,1.3767,5329,2249,42.20
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,6.3000,5107.1074,6.2000,2.2708,2.6644,1.6323,5329,2249,42.20
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,5.6000,3233.9944,5.5000,1.4693,1.3803,1.1749,5329,2201,41.30
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,4.9000,1320.8987,4.8000,1.0384,0.9754,0.9876,5329,1272,23.87
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,5.7000,4584.5894,5.6000,2.0403,2.1396,1.4628,5329,2247,42.17
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,6.7000,5050.7056,6.6000,2.2488,2.6268,1.6207,5329,2246,42.15
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,6.7000,4383.1074,6.6000,1.9602,2.1310,1.4598,5329,2236,41.96
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.2000,6.7000,5506.3018,6.5000,2.4494,2.7302,1.6523,5329,2248,42.18
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,6.6000,6082.1211,6.5000,2.7140,3.1087,1.7632,5329,2241,42.05
