date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,3.6000,1467.4899,3.5000,0.4898,0.0702,0.2650,5329,2996,56.22
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,4.2000,822.6998,4.1000,0.5843,0.1258,0.3547,5329,1408,26.42
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,4.3000,1032.8971,4.2000,0.5454,0.1002,0.3165,5329,1894,35.54
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,4.4000,2178.9919,4.3000,0.6143,0.0769,0.2774,5329,3547,66.56
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,3.2000,2316.7896,3.1000,0.6776,0.0678,0.2603,5329,3419,64.16
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,4.5000,970.9940,4.4000,0.4341,0.0877,0.2961,5329,2237,41.98
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,1.9000,606.2968,1.8000,0.4237,0.0596,0.2442,5329,1431,26.85
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,1.0000,178.9005,0.9000,0.3172,0.0262,0.1619,5329,564,10.58
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,0.1000,0.6000,0.0000,0.1000,0.0000,0.0000,5329,6,0.11
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,4.7000,233.0003,4.6000,0.6148,0.1952,0.4418,5329,379,7.11
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,1.6000,175.6002,1.5000,0.6161,0.0807,0.2841,5329,285,5.35
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,1.2000,23.4000,1.1000,0.2690,0.0460,0.2146,5329,87,1.63
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,1.8000,238.8001,1.7000,0.3486,0.0658,0.2565,5329,685,12.85
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,4.5000,237.5000,4.4000,0.6579,0.1216,0.3486,5329,361,6.77
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,1.9000,112.8998,1.8000,0.3027,0.0632,0.2514,5329,373,7.00
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,1.5000,362.0022,1.4000,0.3694,0.0733,0.2707,5329,980,18.39
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,2.3000,427.2017,2.2000,0.3702,0.0620,0.2489,5329,1154,21.66
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,1.8000,60.3000,1.7000,0.3174,0.1379,0.3713,5329,190,3.57
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,1.6000,352.7014,1.5000,0.4403,0.0768,0.2771,5329,801,15.03
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,2.5000,600.8000,2.4000,0.4590,0.0770,0.2775,5329,1309,24.56
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,1.8000,367.4008,1.7000,0.4674,0.1007,0.3174,5329,786,14.75
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,1.6000,834.2999,1.5000,0.4186,0.0473,0.2175,5329,1993,37.40
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,2.1000,1907.1869,2.0000,0.5802,0.0446,0.2112,5329,3287,61.68
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,0.1000,5.2000,0.0000,0.1000,0.0000,0.0000,5329,52,0.98
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,3.5000,4273.7686,3.4000,1.0414,0.0860,0.2933,5329,4104,77.01
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,5.2000,4597.8853,5.1000,1.1203,0.1045,0.3232,5329,4104,77.01
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.1000,3.6000,3918.9001,3.5000,1.0105,0.1256,0.3545,5329,3878,72.77
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.1000,5.2000,3983.3762,5.1000,1.0097,0.1548,0.3934,5329,3945,74.03
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,4.7000,4571.0063,4.6000,1.1143,0.0777,0.2788,5329,4102,76.98
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.1000,4.7000,5403.3003,4.6000,1.3166,0.0949,0.3080,5329,4104,77.01
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.1000,3.0000,5454.2773,2.9000,1.3290,0.0558,0.2362,5329,4104,77.01
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.2000,5.5000,5115.4004,5.3000,1.3388,0.1337,0.3657,5329,3821,71.70
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.2000,6.6000,9671.2676,6.4000,2.3588,0.7798,0.8831,5329,4100,76.94
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.2000,6.8000,5739.2954,6.6000,2.2194,1.9634,1.4012,5329,2586,48.53
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.3000,6.8000,17183.2637,6.5000,4.1910,1.3927,1.1801,5329,4100,76.94
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.3000,6.8000,10800.6006,6.5000,2.9910,2.0375,1.4274,5329,3611,67.76
A2015149,2015-05-29,MCD15A3H,Lai_500m,0.1000,6.9000,15663.7900,6.8000,4.2346,2.0678,1.4380,5329,3699,69.41
A2015153,2015-06-02,MCD15A3H,Lai_500m,0.1000,6.4000,3911.7937,6.3000,2.5156,2.0182,1.4206,5329,1555,29.18
A2015157,2015-06-06,MCD15A3H,Lai_500m,0.2000,6.8000,6498.9019,6.6000,3.0426,3.0709,1.7524,5329,2136,40.08
A2015161,2015-06-10,MCD15A3H,Lai_500m,0.5000,6.9000,18911.6191,6.4000,4.6730,1.3641,1.1680,5329,4047,75.94
A2015165,2015-06-14,MCD15A3H,Lai_500m,0.3000,6.9000,17841.2188,6.6000,4.6510,1.5315,1.2375,5329,3836,71.98
A2015169,2015-06-18,MCD15A3H,Lai_500m,0.1000,6.8000,14222.0947,6.7000,4.2632,1.6164,1.2714,5329,3336,62.60
A2015173,2015-06-22,MCD15A3H,Lai_500m,0.1000,6.9000,19175.7910,6.8000,4.7963,1.4485,1.2035,5329,3998,75.02
A2015177,2015-06-26,MCD15A3H,Lai_500m,0.1000,6.8000,13340.8965,6.7000,4.2994,1.6433,1.2819,5329,3103,58.23
A2015181,2015-06-30,MCD15A3H,Lai_500m,0.3000,6.8000,20149.3320,6.5000,5.1375,1.4145,1.1893,5329,3922,73.60
A2015185,2015-07-04,MCD15A3H,Lai_500m,0.3000,6.8000,13192.8779,6.5000,4.1539,2.5469,1.5959,5329,3176,59.60
A2015189,2015-07-08,MCD15A3H,Lai_500m,0.2000,6.9000,16600.2852,6.7000,4.5605,2.5886,1.6089,5329,3640,68.31
A2015193,2015-07-12,MCD15A3H,Lai_500m,0.1000,6.8000,17821.0352,6.7000,4.6204,1.5298,1.2368,5329,3857,72.38
A2015197,2015-07-16,MCD15A3H,Lai_500m,0.1000,6.9000,18925.1953,6.8000,4.7827,1.5416,1.2416,5329,3957,74.25
A2015201,2015-07-20,MCD15A3H,Lai_500m,0.3000,6.8000,14956.5273,6.5000,3.9863,2.3798,1.5426,5329,3752,70.41
A2015205,2015-07-24,MCD15A3H,Lai_500m,0.2000,6.8000,2150.0989,6.6000,2.2680,2.9899,1.7291,5329,948,17.79
A2015209,2015-07-28,MCD15A3H,Lai_500m,0.1000,6.8000,17353.2070,6.7000,4.5969,2.2207,1.4902,5329,3775,70.84
A2015213,2015-08-01,MCD15A3H,Lai_500m,0.3000,6.8000,20472.0723,6.5000,5.0300,1.4994,1.2245,5329,4070,76.37
A2015217,2015-08-05,MCD15A3H,Lai_500m,0.3000,6.8000,11878.8096,6.5000,3.4431,3.5046,1.8721,5329,3450,64.74
A2015221,2015-08-09,MCD15A3H,Lai_500m,0.1000,6.8000,9124.4014,6.7000,3.0660,3.6111,1.9003,5329,2976,55.85
A2015225,2015-08-13,MCD15A3H,Lai_500m,0.3000,6.8000,18219.7656,6.5000,4.5379,2.0699,1.4387,5329,4015,75.34
A2015229,2015-08-17,MCD15A3H,Lai_500m,0.3000,6.8000,19263.8926,6.5000,4.7366,1.2913,1.1363,5329,4067,76.32
A2015233,2015-08-21,MCD15A3H,Lai_500m,0.1000,6.8000,4168.7969,6.7000,1.8984,2.1624,1.4705,5329,2196,41.21
A2015237,2015-08-25,MCD15A3H,Lai_500m,0.3000,6.8000,15554.6465,6.5000,4.0048,1.8599,1.3638,5329,3884,72.88
A2015241,2015-08-29,MCD15A3H,Lai_500m,0.4000,6.8000,19336.5117,6.4000,4.7220,1.3346,1.1552,5329,4095,76.84
