date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,0.3000,575.8067,0.2000,0.1086,0.0010,0.0321,5329,5303,99.51
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,0.3000,355.5122,0.2000,0.1064,0.0008,0.0291,5329,3340,62.68
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,0.3000,555.2118,0.2000,0.1045,0.0006,0.0242,5329,5312,99.68
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,0.3000,509.0215,0.2000,0.1022,0.0002,0.0156,5329,4979,93.43
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,0.3000,563.5085,0.2000,0.1061,0.0008,0.0282,5329,5310,99.64
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,0.3000,578.1049,0.2000,0.1091,0.0009,0.0305,5329,5300,99.46
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,0.3000,537.8157,0.2000,0.1043,0.0005,0.0234,5329,5157,96.77
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,0.3000,414.7159,0.2000,0.1013,0.0002,0.0131,5329,4092,76.79
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,0.2000,441.2177,0.1000,0.1009,0.0001,0.0094,5329,4373,82.06
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,0.3000,576.4138,0.2000,0.1085,0.0008,0.0290,5329,5311,99.66
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,0.3000,679.4007,0.2000,0.1279,0.0031,0.0553,5329,5310,99.64
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,0.4000,806.9030,0.3000,0.1520,0.0037,0.0609,5329,5310,99.64
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,0.3000,707.3949,0.2000,0.1336,0.0036,0.0602,5329,5294,99.34
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,0.5000,625.4125,0.4000,0.1241,0.0027,0.0523,5329,5038,94.54
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,1.2000,777.7996,1.1000,0.1465,0.0041,0.0640,5329,5310,99.64
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,0.5000,1222.3174,0.4000,0.2305,0.0032,0.0570,5329,5303,99.51
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,1.3000,1208.2993,1.2000,0.2275,0.0055,0.0740,5329,5312,99.68
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,0.5000,1171.6770,0.4000,0.2267,0.0076,0.0874,5329,5169,97.00
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,0.7000,1502.5168,0.6000,0.2833,0.0041,0.0641,5329,5304,99.53
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,0.8000,1169.5958,0.7000,0.2214,0.0131,0.1143,5329,5282,99.12
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,1.0000,1643.3425,0.9000,0.3095,0.0052,0.0724,5329,5309,99.62
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,1.4000,1296.3842,1.3000,0.2439,0.0129,0.1135,5329,5315,99.74
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,1.0000,1381.6030,0.9000,0.2604,0.0092,0.0961,5329,5305,99.55
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,1.1000,1683.0034,1.0000,0.3172,0.0129,0.1134,5329,5305,99.55
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,1.3000,1624.1321,1.2000,0.3060,0.0135,0.1160,5329,5307,99.59
