date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,1.3000,1139.3628,1.2000,0.2159,0.0230,0.1516,5329,5278,99.04
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,1.3000,1072.7606,1.2000,0.2065,0.0213,0.1460,5329,5196,97.50
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,1.4000,1106.9685,1.3000,0.2121,0.0209,0.1446,5329,5218,97.92
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,1.0000,858.1721,0.9000,0.1640,0.0116,0.1078,5329,5232,98.18
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,1.2000,1247.9683,1.1000,0.2366,0.0265,0.1627,5329,5274,98.97
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,1.8000,1186.1652,1.7000,0.2253,0.0275,0.1659,5329,5265,98.80
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,2.2000,720.2820,2.1000,0.1684,0.0112,0.1057,5329,4278,80.28
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,0.7000,889.4720,0.6000,0.1732,0.0105,0.1025,5329,5136,96.38
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,1.2000,1130.9696,1.1000,0.2149,0.0204,0.1428,5329,5263,98.76
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,1.1000,1169.2650,1.0000,0.2222,0.0256,0.1600,5329,5263,98.76
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,1.2000,1269.2683,1.1000,0.2395,0.0273,0.1653,5329,5300,99.46
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,1.3000,1307.5690,1.2000,0.2469,0.0191,0.1381,5329,5295,99.36
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,1.2000,1223.1771,1.1000,0.2345,0.0177,0.1330,5329,5217,97.90
