date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,4.7000,3236.1147,4.6000,0.9377,0.2853,0.5342,5329,3451,64.76
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,2.7000,1874.9095,2.6000,0.5460,0.1017,0.3188,5329,3434,64.44
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,3.2000,3016.6133,3.1000,0.8744,0.2664,0.5161,5329,3450,64.74
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,6.9000,3201.9133,6.8000,0.9281,0.3962,0.6294,5329,3450,64.74
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,3.5000,3116.3242,3.4000,0.9049,0.2694,0.5190,5329,3444,64.63
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,5.0000,3282.1091,4.9000,0.9511,0.3036,0.5510,5329,3451,64.76
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,4.8000,3786.8259,4.7000,1.0973,0.4282,0.6544,5329,3451,64.76
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,4.4000,3713.6062,4.3000,1.0764,0.4277,0.6540,5329,3450,64.74
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,4.3000,3976.8157,4.2000,1.1527,0.3840,0.6197,5329,3450,64.74
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,4.8000,4299.8042,4.7000,1.2460,0.5691,0.7544,5329,3451,64.76
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,4.6000,3828.1001,4.5000,1.1099,0.5207,0.7216,5329,3449,64.72
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,4.6000,3348.5933,4.5000,0.9703,0.3026,0.5501,5329,3451,64.76
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,3.9000,1997.1028,3.8000,0.6119,0.1825,0.4272,5329,3264,61.25
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,5.7000,3647.8948,5.6000,1.0574,0.5059,0.7113,5329,3450,64.74
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,5.2000,1956.3965,5.1000,0.6970,0.2856,0.5345,5329,2807,52.67
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,5.3000,4058.0906,5.2000,1.1763,0.5104,0.7144,5329,3450,64.74
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,3.6000,1049.9980,3.5000,0.4188,0.1616,0.4020,5329,2507,47.04
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,4.8000,4195.0898,4.7000,1.2156,0.4907,0.7005,5329,3451,64.76
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,5.5000,4549.3916,5.4000,1.3260,0.6446,0.8028,5329,3431,64.38
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,5.3000,2291.7998,5.2000,0.6907,0.1677,0.4095,5329,3318,62.26
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,6.2000,6373.5117,6.1000,1.8479,0.9288,0.9638,5329,3449,64.72
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,6.6000,6274.2300,6.5000,1.8181,1.2267,1.1076,5329,3451,64.76
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,6.6000,5181.2168,6.5000,1.5439,1.4722,1.2133,5329,3356,62.98
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,6.9000,5029.9873,6.8000,1.4648,0.8853,0.9409,5329,3434,64.44
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,2.6000,474.6067,2.5000,0.3294,0.1497,0.3869,5329,1441,27.04
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,2.7000,430.2011,2.6000,0.4272,0.1203,0.3469,5329,1007,18.90
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.3000,6.8000,8147.0244,6.5000,2.3704,1.9075,1.3811,5329,3437,64.50
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.2000,6.6000,6370.8970,6.4000,1.8639,1.4043,1.1850,5329,3418,64.14
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,6.7000,6890.2153,6.6000,2.0106,1.3794,1.1745,5329,3427,64.31
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.3000,6.8000,7151.3496,6.5000,2.0729,1.6635,1.2898,5329,3450,64.74
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.2000,6.8000,7452.2427,6.6000,2.1682,2.0378,1.4275,5329,3437,64.50
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.3000,6.6000,6676.8364,6.3000,1.9392,1.6045,1.2667,5329,3443,64.61
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.1000,6.6000,5008.2939,6.5000,1.4627,1.0406,1.0201,5329,3424,64.25
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.1000,6.6000,6232.1235,6.5000,1.8069,1.4216,1.1923,5329,3449,64.72
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.1000,6.7000,7693.0400,6.6000,2.2344,1.9624,1.4008,5329,3443,64.61
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.1000,2.2000,481.1075,2.1000,0.2602,0.0662,0.2573,5329,1849,34.70
A2015149,2015-05-29,MCD15A3H,Lai_500m,0.1000,6.8000,6088.6392,6.7000,1.7777,1.7209,1.3118,5329,3425,64.27
A2015153,2015-06-02,MCD15A3H,Lai_500m,0.1000,6.8000,6697.6265,6.7000,1.9549,1.5033,1.2261,5329,3426,64.29
A2015157,2015-06-06,MCD15A3H,Lai_500m,0.1000,6.6000,5083.6025,6.5000,1.5956,1.4147,1.1894,5329,3186,59.79
