date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,1.5000,2862.7136,1.4000,0.5377,0.0167,0.1292,5329,5324,99.91
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.3000,1.0000,2527.7517,0.7000,0.4748,0.0130,0.1140,5329,5324,99.91
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.2000,0.9000,2611.6433,0.7000,0.4905,0.0154,0.1239,5329,5324,99.91
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,0.8000,2307.7664,0.7000,0.4335,0.0113,0.1063,5329,5324,99.91
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.2000,1.1000,2667.3438,0.9000,0.5010,0.0172,0.1311,5329,5324,99.91
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.2000,1.4000,2624.3499,1.2000,0.4929,0.0168,0.1295,5329,5324,99.91
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,0.8000,2466.0684,0.7000,0.4636,0.0142,0.1193,5329,5319,99.81
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,1.5000,2677.8459,1.4000,0.5030,0.0179,0.1339,5329,5324,99.91
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,0.9000,2634.5522,0.8000,0.4948,0.0171,0.1306,5329,5324,99.91
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.3000,0.9000,2628.4458,0.6000,0.4940,0.0170,0.1304,5329,5321,99.85
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,1.8000,2376.3196,1.7000,0.4641,0.0393,0.1983,5329,5120,96.08
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,1.4000,60.4999,1.3000,0.2003,0.0306,0.1750,5329,302,5.67
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,0.6000,237.6015,0.5000,0.2992,0.0344,0.1856,5329,794,14.90
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,0.7000,402.4018,0.6000,0.4170,0.0369,0.1920,5329,965,18.11
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,0.9000,273.1005,0.8000,0.4921,0.0390,0.1975,5329,555,10.41
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,1.0000,1438.0649,0.9000,0.3838,0.0476,0.2183,5329,3747,70.31
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,1.1000,3272.3782,1.0000,0.6146,0.0247,0.1571,5329,5324,99.91
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.3000,1.8000,3712.8850,1.5000,0.6974,0.0279,0.1670,5329,5324,99.91
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,0.7000,1012.4081,0.6000,0.3080,0.0179,0.1338,5329,3287,61.68
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,2.0000,2846.9207,1.9000,0.5420,0.0398,0.1996,5329,5253,98.57
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.2000,3.4000,4221.8867,3.2000,0.7930,0.0480,0.2190,5329,5324,99.91
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.3000,3.6000,4455.4761,3.3000,0.8369,0.0323,0.1799,5329,5324,99.91
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.3000,5.9000,5193.0029,5.6000,0.9839,0.0514,0.2268,5329,5278,99.04
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.5000,5.3000,6463.5400,4.8000,1.2140,0.1118,0.3344,5329,5324,99.91
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,3.6000,5918.7280,3.5000,1.1699,0.1083,0.3291,5329,5059,94.93
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,6.7000,4274.9941,6.6000,0.9928,0.3428,0.5855,5329,4306,80.80
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.1000,6.3000,5375.4980,6.2000,1.1563,0.3043,0.5516,5329,4649,87.24
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.2000,6.8000,8698.1260,6.6000,1.6368,0.4750,0.6892,5329,5314,99.72
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.7000,6.6000,10833.7314,5.9000,2.0349,0.4647,0.6817,5329,5324,99.91
A2015121,2015-05-01,MCD15A3H,Lai_500m,1.0000,6.8000,13582.7100,5.8000,2.5560,1.0252,1.0125,5329,5314,99.72
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.1000,6.8000,2749.7969,6.7000,1.5431,1.4254,1.1939,5329,1782,33.44
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.2000,6.8000,19476.6914,6.6000,3.7169,1.6102,1.2689,5329,5240,98.33
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.2000,6.8000,16140.5869,6.6000,3.8577,2.5702,1.6032,5329,4184,78.51
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.1000,6.9000,10181.2090,6.8000,3.2077,3.5553,1.8855,5329,3174,59.56
