date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.3000,5.3000,5131.6011,5.0000,0.9966,0.1396,0.3737,5329,5149,96.62
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,4.4000,4824.2148,4.3000,0.9404,0.1928,0.4391,5329,5130,96.27
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,4.1000,3687.7083,4.0000,0.7229,0.0875,0.2958,5329,5101,95.72
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.3000,4.8000,5755.7598,4.5000,1.1178,0.2516,0.5015,5329,5149,96.62
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.2000,6.6000,6850.7881,6.4000,1.3305,0.2453,0.4953,5329,5149,96.62
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.3000,5.9000,5699.2109,5.6000,1.1069,0.2475,0.4975,5329,5149,96.62
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.3000,6.0000,6713.9878,5.7000,1.3039,0.2520,0.5020,5329,5149,96.62
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.2000,4.9000,5424.2139,4.7000,1.0534,0.1957,0.4424,5329,5149,96.62
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.2000,5.3000,6456.4712,5.1000,1.2539,0.2372,0.4870,5329,5149,96.62
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.3000,5.6000,6485.3022,5.3000,1.2595,0.2973,0.5453,5329,5149,96.62
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.3000,6.0000,6589.8022,5.7000,1.2798,0.2666,0.5164,5329,5149,96.62
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.3000,6.0000,6606.3970,5.7000,1.2830,0.3011,0.5487,5329,5149,96.62
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,5.5000,3817.8108,5.4000,0.7530,0.2479,0.4979,5329,5070,95.14
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,5.5000,4364.7998,5.4000,0.9489,0.3126,0.5591,5329,4600,86.32
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,6.5000,5119.4438,6.4000,0.9952,0.3150,0.5612,5329,5144,96.53
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,6.1000,6368.2114,6.0000,1.2448,0.3922,0.6263,5329,5116,96.00
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,5.7000,5960.7100,5.6000,1.1576,0.2699,0.5195,5329,5149,96.62
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.3000,6.2000,8174.9033,5.9000,1.5886,0.5109,0.7147,5329,5146,96.57
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.3000,6.7000,8950.6396,6.4000,1.7383,0.5349,0.7313,5329,5149,96.62
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,6.6000,8020.7085,6.5000,1.6187,0.6175,0.7858,5329,4955,92.98
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.2000,6.6000,8384.7363,6.4000,1.6291,0.4947,0.7033,5329,5147,96.58
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.3000,6.8000,8960.0088,6.5000,1.7401,0.5978,0.7732,5329,5149,96.62
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.3000,6.8000,8960.4248,6.5000,1.7402,0.5486,0.7407,5329,5149,96.62
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,6.7000,9269.4268,6.6000,1.8062,0.7287,0.8537,5329,5132,96.30
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.2000,6.8000,8679.9199,6.6000,1.6874,0.5690,0.7543,5329,5144,96.53
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,6.8000,8217.5254,6.7000,1.6003,0.5668,0.7529,5329,5135,96.36
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.1000,6.7000,9085.0234,6.6000,1.7648,0.5180,0.7197,5329,5148,96.60
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.1000,6.7000,10222.7090,6.6000,1.9966,0.9109,0.9544,5329,5120,96.08
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,6.1000,7680.9131,6.0000,1.4978,0.5653,0.7519,5329,5128,96.23
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.2000,6.8000,9999.7158,6.6000,1.9512,0.7712,0.8782,5329,5125,96.17
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.3000,6.8000,9347.3955,6.5000,1.8161,0.4828,0.6948,5329,5147,96.58
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.3000,6.8000,11065.8037,6.5000,2.1508,0.8556,0.9250,5329,5145,96.55
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.2000,6.6000,9411.5088,6.4000,1.8303,0.6069,0.7790,5329,5142,96.49
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.1000,6.8000,10830.2939,6.7000,2.1141,0.9294,0.9641,5329,5123,96.13
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.2000,6.6000,10131.2158,6.4000,1.9688,0.6354,0.7971,5329,5146,96.57
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.2000,6.7000,10091.8037,6.5000,1.9630,0.7909,0.8894,5329,5141,96.47
A2015149,2015-05-29,MCD15A3H,Lai_500m,0.1000,6.8000,8348.8018,6.7000,1.6341,0.5483,0.7405,5329,5109,95.87
A2015153,2015-06-02,MCD15A3H,Lai_500m,0.1000,6.8000,8202.7285,6.7000,1.7494,0.9311,0.9649,5329,4689,87.99
A2015157,2015-06-06,MCD15A3H,Lai_500m,0.1000,6.7000,9548.8193,6.6000,1.8581,0.7048,0.8395,5329,5139,96.43
A2015161,2015-06-10,MCD15A3H,Lai_500m,0.1000,6.6000,6937.0430,6.5000,1.4419,0.5422,0.7363,5329,4811,90.28
A2015165,2015-06-14,MCD15A3H,Lai_500m,0.2000,6.8000,9629.9043,6.6000,1.8735,0.5976,0.7730,5329,5140,96.45
A2015169,2015-06-18,MCD15A3H,Lai_500m,0.2000,6.6000,10627.4287,6.4000,2.0672,0.8725,0.9341,5329,5141,96.47
A2015173,2015-06-22,MCD15A3H,Lai_500m,0.1000,6.8000,10205.6172,6.7000,1.9824,0.6201,0.7875,5329,5148,96.60
A2015177,2015-06-26,MCD15A3H,Lai_500m,0.1000,6.8000,9908.0254,6.7000,1.9539,1.0179,1.0089,5329,5071,95.16
A2015181,2015-06-30,MCD15A3H,Lai_500m,0.5000,6.9000,9626.8213,6.4000,1.8696,0.4801,0.6929,5329,5149,96.62
A2015185,2015-07-04,MCD15A3H,Lai_500m,0.1000,6.6000,8540.7383,6.5000,1.7003,0.7679,0.8763,5329,5023,94.26
A2015189,2015-07-08,MCD15A3H,Lai_500m,0.4000,6.7000,10437.5166,6.3000,2.0275,0.6161,0.7849,5329,5148,96.60
A2015193,2015-07-12,MCD15A3H,Lai_500m,0.1000,6.8000,8101.8052,6.7000,1.6008,0.6565,0.8103,5329,5061,94.97
A2015197,2015-07-16,MCD15A3H,Lai_500m,0.1000,6.2000,7799.9048,6.1000,1.5504,0.7124,0.8440,5329,5031,94.41
A2015201,2015-07-20,MCD15A3H,Lai_500m,0.2000,6.7000,10149.0029,6.5000,1.9830,0.9173,0.9578,5329,5118,96.04
A2015205,2015-07-24,MCD15A3H,Lai_500m,0.1000,6.8000,2773.2014,6.7000,0.8489,0.4691,0.6849,5329,3267,61.31
A2015209,2015-07-28,MCD15A3H,Lai_500m,0.1000,6.6000,6600.9268,6.5000,1.5441,0.7021,0.8379,5329,4275,80.22
A2015213,2015-08-01,MCD15A3H,Lai_500m,0.1000,6.6000,7659.8208,6.5000,1.8027,0.4633,0.6807,5329,4249,79.73
A2015217,2015-08-05,MCD15A3H,Lai_500m,0.1000,6.8000,10043.7979,6.7000,1.9540,0.7746,0.8801,5329,5140,96.45
A2015221,2015-08-09,MCD15A3H,Lai_500m,0.1000,6.9000,9975.4209,6.8000,1.9537,0.8060,0.8978,5329,5106,95.82
A2015225,2015-08-13,MCD15A3H,Lai_500m,0.2000,6.7000,10879.5000,6.5000,2.1187,1.0019,1.0009,5329,5135,96.36
A2015229,2015-08-17,MCD15A3H,Lai_500m,0.1000,6.7000,10118.0293,6.6000,1.9658,0.6067,0.7789,5329,5147,96.58
A2015233,2015-08-21,MCD15A3H,Lai_500m,0.4000,6.7000,10938.4346,6.3000,2.1248,0.8155,0.9031,5329,5148,96.60
A2015237,2015-08-25,MCD15A3H,Lai_500m,0.1000,6.6000,7032.2036,6.5000,1.5172,0.7482,0.8650,5329,4635,86.98
A2015241,2015-08-29,MCD15A3H,Lai_500m,0.1000,6.6000,8183.6318,6.5000,1.6119,0.4822,0.6944,5329,5077,95.27
A2015245,2015-09-02,MCD15A3H,Lai_500m,0.1000,6.8000,9199.8975,6.7000,1.7878,0.4979,0.7056,5329,5146,96.57
A2015249,2015-09-06,MCD15A3H,Lai_500m,0.2000,6.7000,7878.8818,6.5000,1.5329,0.3197,0.5654,5329,5140,96.45
A2015253,2015-09-10,MCD15A3H,Lai_500m,0.1000,5.5000,4760.3125,5.4000,0.9759,0.3109,0.5575,5329,4878,91.54
A2015257,2015-09-14,MCD15A3H,Lai_500m,0.1000,5.1000,3921.0054,5.0000,0.9095,0.3479,0.5898,5329,4311,80.90
A2015261,2015-09-18,MCD15A3H,Lai_500m,0.2000,6.8000,9595.8105,6.6000,1.8683,0.5970,0.7727,5329,5136,96.38
A2015265,2015-09-22,MCD15A3H,Lai_500m,0.3000,6.6000,8538.5342,6.3000,1.6583,0.5451,0.7383,5329,5149,96.62
A2015269,2015-09-26,MCD15A3H,Lai_500m,0.1000,3.3000,4754.4868,3.2000,0.9465,0.3305,0.5749,5329,5023,94.26
A2015273,2015-09-30,MCD15A3H,Lai_500m,0.2000,6.5000,9856.7920,6.3000,1.9162,0.6150,0.7842,5329,5144,96.53
A2015277,2015-10-04,MCD15A3H,Lai_500m,0.1000,6.1000,7159.9106,6.0000,1.4144,0.4080,0.6387,5329,5062,94.99
A2015281,2015-10-08,MCD15A3H,Lai_500m,0.1000,6.5000,7570.8247,6.4000,1.4810,0.5218,0.7224,5329,5112,95.93
A2015285,2015-10-12,MCD15A3H,Lai_500m,0.2000,6.7000,8519.4189,6.5000,1.6546,0.3914,0.6256,5329,5149,96.62
A2015289,2015-10-16,MCD15A3H,Lai_500m,0.1000,6.6000,5495.7114,6.5000,1.0686,0.1761,0.4196,5329,5143,96.51
A2015293,2015-10-20,MCD15A3H,Lai_500m,0.1000,6.9000,7709.3247,6.8000,1.5005,0.3714,0.6094,5329,5138,96.42
A2015297,2015-10-24,MCD15A3H,Lai_500m,0.1000,5.9000,6145.5122,5.8000,1.2107,0.3242,0.5694,5329,5076,95.25
A2015301,2015-10-28,MCD15A3H,Lai_500m,0.3000,6.3000,7971.0020,6.0000,1.5481,0.3263,0.5713,5329,5149,96.62
A2015305,2015-11-01,MCD15A3H,Lai_500m,0.2000,6.9000,7854.4165,6.7000,1.5257,0.4114,0.6414,5329,5148,96.60
A2015309,2015-11-05,MCD15A3H,Lai_500m,0.1000,6.3000,6964.9219,6.2000,1.3535,0.4029,0.6347,5329,5146,96.57
A2015313,2015-11-09,MCD15A3H,Lai_500m,0.1000,6.3000,5903.6357,6.2000,1.1524,0.3735,0.6112,5329,5123,96.13
A2015317,2015-11-13,MCD15A3H,Lai_500m,0.1000,5.0000,3442.6978,4.9000,0.7016,0.2314,0.4811,5329,4907,92.08
A2015321,2015-11-17,MCD15A3H,Lai_500m,0.1000,6.4000,4749.5005,6.3000,0.9416,0.3143,0.5607,5329,5044,94.65
A2015325,2015-11-21,MCD15A3H,Lai_500m,0.3000,5.6000,6383.8262,5.3000,1.2427,0.2168,0.4656,5329,5137,96.40
A2015329,2015-11-25,MCD15A3H,Lai_500m,0.3000,6.8000,6569.1992,6.5000,1.2758,0.2759,0.5253,5329,5149,96.62
A2015333,2015-11-29,MCD15A3H,Lai_500m,0.1000,6.8000,7158.8101,6.7000,1.3906,0.2696,0.5192,5329,5148,96.60
A2015337,2015-12-03,MCD15A3H,Lai_500m,0.1000,4.0000,4388.7246,3.9000,0.9396,0.3251,0.5702,5329,4671,87.65
A2015341,2015-12-07,MCD15A3H,Lai_500m,0.2000,6.8000,5393.3306,6.6000,1.0489,0.1405,0.3748,5329,5142,96.49
A2015345,2015-12-11,MCD15A3H,Lai_500m,0.1000,6.9000,6055.5186,6.8000,1.1783,0.2144,0.4630,5329,5139,96.43
A2015349,2015-12-15,MCD15A3H,Lai_500m,0.1000,4.7000,4418.5098,4.6000,0.8625,0.0860,0.2933,5329,5123,96.13
A2015353,2015-12-19,MCD15A3H,Lai_500m,0.1000,4.9000,5198.7251,4.8000,1.0100,0.1539,0.3923,5329,5147,96.58
A2015357,2015-12-23,MCD15A3H,Lai_500m,0.1000,3.7000,3227.8875,3.6000,0.6651,0.1529,0.3910,5329,4853,91.07
A2015361,2015-12-27,MCD15A3H,Lai_500m,0.1000,6.8000,5192.0024,6.7000,1.0101,0.2723,0.5218,5329,5140,96.45
A2015365,2015-12-31,MCD15A3H,Lai_500m,0.1000,3.2000,2839.7996,3.1000,0.5667,0.0952,0.3085,5329,5011,94.03
A2016001,2016-01-01,MCD15A3H,Lai_500m,0.1000,6.9000,6110.1733,6.8000,1.1867,0.1934,0.4398,5329,5149,96.62
A2016005,2016-01-05,MCD15A3H,Lai_500m,0.1000,4.2000,3307.9333,4.1000,0.6467,0.1124,0.3352,5329,5115,95.98
A2016009,2016-01-09,MCD15A3H,Lai_500m,0.1000,4.9000,5400.7202,4.8000,1.0491,0.1434,0.3787,5329,5148,96.60
A2016013,2016-01-13,MCD15A3H,Lai_500m,0.1000,4.4000,5892.3154,4.3000,1.1444,0.2077,0.4557,5329,5149,96.62
