date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,2.5000,598.0983,2.4000,0.4839,0.0605,0.2461,5329,1236,23.19
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,2.9000,603.5968,2.8000,0.4891,0.0674,0.2597,5329,1234,23.16
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,2.4000,604.0961,2.3000,0.4907,0.0773,0.2781,5329,1231,23.10
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,3.0000,696.5975,2.9000,0.5645,0.0721,0.2686,5329,1234,23.16
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,0.3000,3.7000,0.2000,0.1121,0.0023,0.0477,5329,33,0.62
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,3.0000,569.4970,2.9000,0.4641,0.0665,0.2578,5329,1227,23.02
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,2.6000,602.2977,2.5000,0.4873,0.0670,0.2589,5329,1236,23.19
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,3.2000,596.2977,3.1000,0.4840,0.0557,0.2360,5329,1232,23.12
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,2.8000,579.6976,2.7000,0.4683,0.0644,0.2538,5329,1238,23.23
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,3.1000,494.8974,3.0000,0.4004,0.0515,0.2269,5329,1236,23.19
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,2.2000,608.3998,2.1000,0.4918,0.0595,0.2439,5329,1237,23.21
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,0.4000,21.7000,0.3000,0.1307,0.0032,0.0567,5329,166,3.12
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,0.7000,161.0012,0.6000,0.1675,0.0087,0.0934,5329,961,18.03
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,0.2000,13.8000,0.1000,0.1160,0.0013,0.0366,5329,119,2.23
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,0.3000,28.1000,0.2000,0.1319,0.0025,0.0505,5329,213,4.00
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,4.0000,739.6990,3.9000,0.5980,0.0687,0.2620,5329,1237,23.21
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,2.6000,722.8989,2.5000,0.5849,0.0591,0.2432,5329,1236,23.19
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,3.7000,739.6990,3.6000,0.5989,0.0554,0.2354,5329,1235,23.18
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,3.3000,753.1992,3.2000,0.6099,0.0935,0.3057,5329,1235,23.18
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,2.4000,434.2024,2.3000,0.3612,0.0635,0.2519,5329,1202,22.56
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,3.1000,830.9998,3.0000,0.6734,0.0819,0.2862,5329,1234,23.16
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,5.1000,879.6989,5.0000,0.7123,0.1075,0.3279,5329,1235,23.18
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.1000,5.1000,1145.7025,5.0000,0.9262,0.1772,0.4210,5329,1237,23.21
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,4.7000,609.8004,4.6000,0.5094,0.1211,0.3480,5329,1197,22.46
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,5.2000,1322.1960,5.1000,1.0697,0.2431,0.4931,5329,1236,23.19
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,6.6000,1293.0022,6.5000,1.0668,0.2662,0.5159,5329,1212,22.74
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.1000,5.7000,1564.0973,5.6000,1.2634,0.4438,0.6662,5329,1238,23.23
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.1000,5.8000,1548.3949,5.7000,1.2548,0.4482,0.6695,5329,1234,23.16
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.1000,6.6000,1694.1971,6.5000,1.3718,0.5134,0.7165,5329,1235,23.18
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.1000,6.6000,1888.8988,6.5000,1.5295,0.7383,0.8592,5329,1235,23.18
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.1000,6.6000,2023.0995,6.5000,1.6355,1.0012,1.0006,5329,1237,23.21
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.1000,6.7000,2114.7957,6.6000,1.7124,1.1018,1.0496,5329,1235,23.18
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.2000,6.8000,1815.4980,6.6000,1.4760,0.6049,0.7777,5329,1230,23.08
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.1000,6.8000,2147.4973,6.7000,1.7403,1.1849,1.0885,5329,1234,23.16
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.1000,6.9000,2119.5999,6.8000,1.7177,0.9404,0.9697,5329,1234,23.16
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.1000,6.6000,1952.8947,6.5000,1.5851,0.7360,0.8579,5329,1232,23.12
A2015149,2015-05-29,MCD15A3H,Lai_500m,0.2000,6.6000,1958.3973,6.4000,1.5870,0.6874,0.8291,5329,1234,23.16
A2015153,2015-06-02,MCD15A3H,Lai_500m,0.1000,1.0000,259.2003,0.9000,0.2728,0.0209,0.1447,5329,950,17.83
A2015157,2015-06-06,MCD15A3H,Lai_500m,0.1000,6.2000,1787.9978,6.1000,1.4443,0.6175,0.7858,5329,1238,23.23
A2015161,2015-06-10,MCD15A3H,Lai_500m,0.1000,6.3000,2052.8967,6.2000,1.6596,0.8491,0.9214,5329,1237,23.21
A2015165,2015-06-14,MCD15A3H,Lai_500m,0.1000,6.6000,1855.1965,6.5000,1.5046,0.7380,0.8591,5329,1233,23.14
A2015169,2015-06-18,MCD15A3H,Lai_500m,0.1000,6.6000,1605.5984,6.5000,1.3043,0.7108,0.8431,5329,1231,23.10
A2015173,2015-06-22,MCD15A3H,Lai_500m,0.1000,6.6000,2023.3989,6.5000,1.6397,0.9990,0.9995,5329,1234,23.16
A2015177,2015-06-26,MCD15A3H,Lai_500m,0.1000,6.8000,2043.2963,6.7000,1.6680,0.9390,0.9690,5329,1225,22.99
A2015181,2015-06-30,MCD15A3H,Lai_500m,0.2000,6.8000,2106.9985,6.6000,1.7285,0.9093,0.9536,5329,1219,22.87
A2015185,2015-07-04,MCD15A3H,Lai_500m,0.1000,6.8000,2330.2976,6.7000,1.8884,1.2001,1.0955,5329,1234,23.16
A2015189,2015-07-08,MCD15A3H,Lai_500m,0.1000,6.8000,2057.3999,6.7000,1.6646,0.9714,0.9856,5329,1236,23.19
A2015193,2015-07-12,MCD15A3H,Lai_500m,0.1000,6.7000,1882.1998,6.6000,1.5581,0.9597,0.9796,5329,1208,22.67
A2015197,2015-07-16,MCD15A3H,Lai_500m,0.1000,6.6000,2087.5981,6.5000,1.7042,0.9090,0.9534,5329,1225,22.99
A2015201,2015-07-20,MCD15A3H,Lai_500m,0.1000,6.6000,2586.4958,6.5000,2.1080,1.3418,1.1583,5329,1227,23.02
A2015205,2015-07-24,MCD15A3H,Lai_500m,0.1000,6.8000,2561.8994,6.7000,2.0795,1.3208,1.1493,5329,1232,23.12
