date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015005,2015-01-05,MCD15A3H,Lai_500m,0.1000,0.7000,787.0117,0.6000,0.1737,0.0053,0.0728,5329,4531,85.03
A2015009,2015-01-09,MCD15A3H,Lai_500m,0.1000,0.7000,1194.0024,0.6000,0.2312,0.0044,0.0664,5329,5165,96.92
A2015013,2015-01-13,MCD15A3H,Lai_500m,0.1000,0.6000,1297.1078,0.5000,0.2511,0.0039,0.0624,5329,5166,96.94
A2015017,2015-01-17,MCD15A3H,Lai_500m,0.1000,0.5000,913.7062,0.4000,0.1769,0.0043,0.0655,5329,5166,96.94
A2015021,2015-01-21,MCD15A3H,Lai_500m,0.1000,0.6000,1199.2969,0.5000,0.2322,0.0034,0.0587,5329,5166,96.94
A2015025,2015-01-25,MCD15A3H,Lai_500m,0.1000,0.9000,1245.7067,0.8000,0.2411,0.0047,0.0685,5329,5166,96.94
A2015029,2015-01-29,MCD15A3H,Lai_500m,0.1000,0.3000,406.1155,0.2000,0.1032,0.0004,0.0209,5329,3935,73.84
A2015033,2015-02-02,MCD15A3H,Lai_500m,0.1000,0.5000,1063.3164,0.4000,0.2059,0.0046,0.0675,5329,5164,96.90
A2015037,2015-02-06,MCD15A3H,Lai_500m,0.1000,0.5000,1225.1002,0.4000,0.2372,0.0039,0.0622,5329,5165,96.92
A2015041,2015-02-10,MCD15A3H,Lai_500m,0.1000,0.6000,1209.2980,0.5000,0.2342,0.0043,0.0653,5329,5164,96.90
A2015045,2015-02-14,MCD15A3H,Lai_500m,0.1000,0.4000,798.9155,0.3000,0.1585,0.0040,0.0636,5329,5039,94.56
A2015049,2015-02-18,MCD15A3H,Lai_500m,0.1000,1.0000,1178.8076,0.9000,0.2287,0.0063,0.0794,5329,5155,96.73
A2015053,2015-02-22,MCD15A3H,Lai_500m,0.1000,0.6000,1269.2072,0.5000,0.2457,0.0039,0.0627,5329,5166,96.94
A2015057,2015-02-26,MCD15A3H,Lai_500m,0.1000,1.0000,1383.1150,0.9000,0.2677,0.0053,0.0729,5329,5166,96.94
A2015061,2015-03-02,MCD15A3H,Lai_500m,0.1000,0.7000,1329.4116,0.6000,0.2573,0.0043,0.0659,5329,5166,96.94
A2015065,2015-03-06,MCD15A3H,Lai_500m,0.1000,0.7000,1444.0323,0.6000,0.2795,0.0039,0.0624,5329,5166,96.94
A2015069,2015-03-10,MCD15A3H,Lai_500m,0.1000,0.7000,1508.1484,0.6000,0.2919,0.0027,0.0524,5329,5166,96.94
A2015073,2015-03-14,MCD15A3H,Lai_500m,0.1000,0.8000,1568.8441,0.7000,0.3037,0.0054,0.0736,5329,5166,96.94
A2015077,2015-03-18,MCD15A3H,Lai_500m,0.1000,0.8000,1591.7565,0.7000,0.3083,0.0067,0.0821,5329,5163,96.88
A2015081,2015-03-22,MCD15A3H,Lai_500m,0.1000,1.0000,1351.2961,0.9000,0.2621,0.0144,0.1199,5329,5155,96.73
A2015085,2015-03-26,MCD15A3H,Lai_500m,0.1000,1.0000,1767.9594,0.9000,0.3422,0.0078,0.0881,5329,5166,96.94
A2015089,2015-03-30,MCD15A3H,Lai_500m,0.1000,1.9000,2023.5338,1.8000,0.3917,0.0189,0.1373,5329,5166,96.94
A2015093,2015-04-03,MCD15A3H,Lai_500m,0.2000,1.7000,2165.5317,1.5000,0.4192,0.0206,0.1436,5329,5166,96.94
A2015097,2015-04-07,MCD15A3H,Lai_500m,0.1000,2.0000,2407.4099,1.9000,0.4660,0.0307,0.1753,5329,5166,96.94
A2015101,2015-04-11,MCD15A3H,Lai_500m,0.1000,0.8000,1558.0228,0.7000,0.3019,0.0093,0.0963,5329,5160,96.83
A2015105,2015-04-15,MCD15A3H,Lai_500m,0.1000,2.8000,2992.8174,2.7000,0.5866,0.0695,0.2636,5329,5102,95.74
A2015109,2015-04-19,MCD15A3H,Lai_500m,0.3000,2.7000,3891.8513,2.4000,0.7534,0.0392,0.1980,5329,5166,96.94
A2015113,2015-04-23,MCD15A3H,Lai_500m,0.1000,4.2000,122.4999,4.1000,0.3840,0.1442,0.3798,5329,319,5.99
A2015117,2015-04-27,MCD15A3H,Lai_500m,0.3000,3.6000,4689.6841,3.3000,0.9078,0.0614,0.2478,5329,5166,96.94
A2015121,2015-05-01,MCD15A3H,Lai_500m,0.2000,3.0000,5077.9150,2.8000,0.9829,0.0843,0.2904,5329,5166,96.94
A2015125,2015-05-05,MCD15A3H,Lai_500m,0.1000,6.1000,3148.2046,6.0000,0.6659,0.1143,0.3381,5329,4728,88.72
A2015129,2015-05-09,MCD15A3H,Lai_500m,0.4000,5.3000,7936.3003,4.9000,1.5363,0.1850,0.4301,5329,5166,96.94
A2015133,2015-05-13,MCD15A3H,Lai_500m,0.1000,6.7000,5482.6069,6.6000,1.3311,0.4646,0.6816,5329,4119,77.29
A2015137,2015-05-17,MCD15A3H,Lai_500m,0.4000,6.2000,9660.2168,5.8000,1.8700,0.2335,0.4833,5329,5166,96.94
A2015141,2015-05-21,MCD15A3H,Lai_500m,0.3000,4.7000,8401.8838,4.4000,1.6270,0.2168,0.4656,5329,5164,96.90
A2015145,2015-05-25,MCD15A3H,Lai_500m,0.1000,6.8000,9614.2217,6.7000,1.8997,0.4473,0.6688,5329,5061,94.97
